Survey_ID,Region,Country,Business Unit,Quarter,Employee_Level,Question_ID,Question_Category,Response_Value,Response_Date
S-1867,Americas,Japan,finance,Q4-2025,manager,Q-2,Conflict of Int.,5.0,2025-07-13
S-2905,emea,Japan,F,Q1 2025,Director,q-1,Compliance,3.0,25-01-2025
S-2057,ApAc,IN,F,Q4-2025, ,Q-01,ethics,,2025-08-23
S-2807,EmEa,INDIA,finance,Q1 2025, ,3,Compliance,4.0,2025-08-20
S-1190,ApAc,Japan,Finance,Q1-2025,Manager,q3,ethics,5.0,2025-08-17
S-1946,apac, ,F,Q2-2025,Staff,q-2,Compliance,,23-01-2025
S-2583,ApAc,JN,Sales,Q2-2025,staff,q-5,Data Privacy,5.0,2025/06/11
S-2048,EMEA,USA,s,q22025,Staff,q-1,Ethics,3.0,2025-02-01
S-1650,ApAc,JN,F,Q2-2025,,Q-03,Compliance,5.0,2025/03/04
S-1953,EmEa,JN,F,Q1 2025,Manager,Q-02,Conduct,3.0,26-08-2025
S-3234,EMEA,Japan,Sales,Q3-2025,Manager,q-1,ethics,,2025-04-14
S-2166,EmEa,France,hr,q22025, ,q-1,Data Privacy,6.0,14-06-2025
S-2230,APAC,,Operations,Q1-2025,Senior Staff,Q-03,Data privacy,3.0,2025-08-08
S-1433,AMERICAS,,IT,Q1-2025,staff,Q-01,Data privacy,4.0,21-06-2025
S-2800,AMERICAS,India,hr,Q1 2025,staff,q3,Conflict of Int.,2.0,05-10-2025
S-3714,apac,,HR,Q1-2025,manager,Q-05,Data Privacy,3.0,2025-11-24
S-1920,APAC,UK,finance,q22025,Manager,Q-03,Ethics,3.0,15-11-2025
S-3643,EMEA,UK,hr,Q4-2025,,q-5,Ethics,,09-10-2025
S-2629,emea,,F,Q1-2025,Manager,q3,Ethics,5.0,2025/07/25
S-2384,ApAc,United States,Finance,Q1-2025,Director,q-5,Conduct,2.0,
S-1998,ApAc,Japan,HR,Q4-2025,Manager,q-5,Compliance,6.0,09-03-2025
S-2256,emea,INDIA,Sales,Q2-2025,,Q-04,Ethics,4.0,2025/09/24
S-1899,APAC,UK,IT,Q3-2025,director,Q-05,Compliance,2.0,2025-11-19
S-1147,ApAc, ,F,Q4-2025,Senior Staff,q04,Conduct,4.0,2025/04/27
S-2924,AMERICAS,UK,Finance,Q2-2025,Staff,Q-02,Conduct,2.0,2025-10-23
S-3904,EmEa, ,Sales,Q1 2025,staff,Q-04,Data Privacy,5.0,02-03-2025
S-1185,ApAc,,Sales,Q1-2025,director,q-5,Data privacy,6.0,2025/06/26
S-3714,EmEa,INDIA,sales,q22025, ,q04,Data privacy,4.0,2025-09-25
S-3384,emea,UK,HR,q22025,staff,q3,Data Privacy,2.0,2025/08/29
S-3544,ApAc,India,Finance,Q3-2025,Manager,q-5,Conduct,5.0,14-08-2025
S-1235,apac,     ,Sales,Q1-2025, ,Q-03,Conflict of Int.,1.0,2025/08/18
S-1212,emea,United States,hr,Q1 2025,Director,q04,Data Privacy,2.0,
S-1843,AMERICAS,Germany,hr,q22025,Senior Staff,Q-2,Ethics,,18-09-2025
S-1439,Americas,     ,Operations,Q3-2025,Director,Q-03,Conduct,,16-07-2025
S-1116,AMERICAS,India,Operations,Q1-2025,Director,q3,Ethics,6.0,19-08-2025
S-1005,AMERICAS,Germany,finance,Q1-2025,Director,q-1,ethics,6.0,2025/08/27
S-1397,apac,Germany,Finance,Q4-2025,Senior Staff,Q-2,Conduct,3.0,05-04-2025
S-1460,EmEa,,sales,Q4-2025,,Q-05,Conduct,3.0,2025/07/24
S-1441,AMERICAS,JN,Sales,Q2-2025,Director,3,Conflict of Int.,5.0,2025/06/17
S-3501,emea,USA,sales,Q1-2025,Director,Q-02,Conduct,3.0,2025-10-18
S-3831,emea,,HR,Q2-2025,Senior Staff,Q-2,Data privacy,,17-08-2025
S-2860,EMEA,Japan,F,Q2-2025,Director,q-1,Conflict of Int.,5.0,2025/03/18
S-2695,EmEa,UK,finance,Q3-2025,,Q-05,Data privacy,6.0,2025/03/31
S-2934,emea,     ,Operations,Q1-2025,staff,q3,Data privacy,,26-10-2025
S-2319,EmEa,Germany,IT,Q1-2025,Director,q-2,Data privacy,1.0,2025-05-21
S-1417,EmEa,JN,finance,q22025,Director,q-2,Compliance,1.0,2025/05/29
S-1692,AMERICAS,Germany,IT,Q3-2025,director,Q-04,Conflict of Int.,,2025-01-13
S-1207,EmEa,India,finance,q22025,Director,3,Data privacy,,04-08-2025
S-3715,ApAc,United States,IT,q22025,Director,q04,ethics,4.0,2025-11-05
S-1711,emea,India,hr,q22025,,Q-02,Conduct,5.0,13-10-2025
S-3846,emea,UK,IT,Q1-2025,manager,Q-04,ethics,4.0,
S-3797,apac,INDIA,IT,Q1-2025,Senior Staff,q04,Ethics,3.0,2025-03-16
S-1666,apac,IN,F,Q1 2025,manager,Q-01,Compliance,5.0,31-03-2025
S-2272,apac,IN,HR,Q4-2025, ,Q-02,Compliance,6.0,2025-02-18
S-2622,emea,,finance,Q1-2025,Manager,Q-01,Ethics,6.0,27-09-2025
S-1970,apac,France,Sales,Q3-2025,Manager,Q-05,Ethics,6.0,2025-07-30
S-2708,apac,,IT,Q4-2025,Manager,Q-2,Data Privacy,4.0,2025/03/11
S-3021,EMEA,Germany,s,Q1-2025,Senior Staff,Q-04,Data Privacy,5.0,2025/11/23
S-1776,AMERICAS,IN,Finance,q22025,staff,q3,Data privacy,2.0,22-11-2025
S-1152,APAC,Japan,sales,Q2-2025,Director,Q-04,ethics,,2025/04/30
S-2203,ApAc,UK,HR,Q3-2025,Staff,q04,ethics,,10-04-2025
S-1226,ApAc,Japan,HR,Q2-2025,director,q-2,Conflict of Int.,3.0,26-05-2025
S-2323,emea,Japan,HR,Q1-2025,manager,Q-05,ethics,3.0,
S-1557,EmEa,JN,s,Q3-2025,staff,Q-02,Ethics,5.0,2025-08-20
S-2125,apac,USA,HR,Q4-2025,,Q-03,Conflict of Int.,1.0,2025-11-27
S-3729,EMEA,,finance,Q4-2025,Senior Staff,q04,Compliance,,2025-01-07
S-2049,apac,USA,F,Q4-2025,manager,Q-04,Conflict of Int.,6.0,2025/06/19
S-1381,EMEA,JN,hr,Q3-2025,Staff,q-5,Data privacy,5.0,
S-1115,EmEa,JN,sales,Q3-2025,Senior Staff,q-1,Conduct,3.0,2025/01/15
S-1782,ApAc,INDIA,finance,Q1-2025, ,q-1,Data Privacy,2.0,2025/01/23
S-1122,EmEa, ,hr,Q1 2025, ,Q-04,Conduct,1.0,2025-01-12
S-1581,EmEa,USA,finance,Q2-2025,,q-5,Data Privacy,4.0,2025/06/25
S-1653,ApAc,France,Operations,Q1 2025,Manager,Q-02,Ethics,2.0,2025/01/19
S-3631,Americas,France,F,Q3-2025,Director,Q-01,ethics,1.0,2025-04-02
S-1106,APAC,,s,Q4-2025, ,q3,Ethics,5.0,20-04-2025
S-3309,EMEA,United States,HR,Q1 2025,director,3,Ethics,4.0,2025-04-07
S-2109,ApAc,Germany,Sales,Q2-2025, ,q-1,Ethics,4.0,2025/10/10
S-2342,EMEA, ,F,Q1-2025,staff,Q-2,Compliance,,2025/03/23
S-3942,emea,IN,Finance,q22025,Staff,Q-03,Compliance,3.0,2025/04/22
S-3752,emea,IN,sales,Q3-2025,Senior Staff,q04,Conflict of Int.,3.0,2025-08-04
S-2860,apac,INDIA,Sales,Q1 2025,Senior Staff,3,Compliance,6.0,2025-02-07
S-3187,APAC,,Finance,Q1-2025,Staff,Q-03,Data Privacy,4.0,2025-07-24
S-1187,APAC,United States,F,Q3-2025,Staff,Q-2,Conduct,,17-08-2025
S-3819,EmEa,JN,hr,q22025,manager,q-2,Data privacy,6.0,2025-08-08
S-1394,apac, ,Sales,q22025,staff,Q-04,Conduct,2.0,2025/04/29
S-3306,apac,USA,Sales,Q1-2025,Senior Staff,3,Compliance,5.0,2025-10-19
S-2272,emea,IN,HR,q22025, ,q-2,Data privacy,4.0,03-06-2025
S-1411,APAC,     ,Operations,Q1-2025,manager,q-5,Data privacy,1.0,
S-2811,Americas,USA,hr,Q1-2025, ,q3,ethics,4.0,2025-08-28
S-1133,AMERICAS,United States,Finance,Q3-2025,staff,q04,Data Privacy,,2025-09-09
S-3673,EMEA,India,sales,Q1 2025,Manager,Q-03,Data Privacy,6.0,2025/02/09
S-2353,EmEa,Germany,Finance,Q3-2025,Director,q04,ethics,2.0,13-08-2025
S-1451,AMERICAS,,IT,Q4-2025,staff,Q-02,Conduct,3.0,2025/01/21
S-2814,AMERICAS,,s,q22025,Director,3,Ethics,1.0,2025/08/03
S-2353,APAC,United States,Operations,Q1-2025,,q-2,Conflict of Int.,6.0,15-09-2025
S-3035,EmEa,France,s,Q1-2025,manager,q-5,Conduct,3.0,2025-02-12
S-3685,EMEA,Japan,hr,Q1 2025,,Q-05,ethics,2.0,29-07-2025
S-1244,AMERICAS,Japan,Sales,Q4-2025,director,Q-04,Conduct,2.0,14-10-2025
S-2134,apac,     ,F,Q1-2025,staff,Q-02,Conflict of Int.,6.0,25-06-2025
S-3784,ApAc,UK,F,q22025,Staff,q-5,ethics,5.0,09-11-2025
S-2425,EMEA,JN,hr,Q3-2025,manager,Q-02,ethics,5.0,2025/07/20
S-1068,ApAc,INDIA,finance,q22025,staff,Q-03,ethics,4.0,2025/02/04
S-1109,AMERICAS,USA,sales,Q2-2025,,Q-04,Data Privacy,1.0,
S-2808,AMERICAS,,HR,Q1-2025,,Q-03,Compliance,2.0,
S-1161,EMEA,UK,Operations,q22025,,q04,Data Privacy,4.0,2025-08-24
S-2100,emea,IN,HR,Q1 2025, ,q-1,Ethics,6.0,2025-05-08
S-2988,AMERICAS, ,sales,Q4-2025,Staff,q3,Compliance,4.0,07-01-2025
S-1124,AMERICAS,,sales,Q1 2025, ,q04,Conflict of Int.,,2025/07/16
S-2952,AMERICAS,UK,F,Q1-2025,Manager,3,Data privacy,1.0,2025-05-24
S-1055,Americas,IN,IT,Q1 2025,Senior Staff,Q-04,Data privacy,6.0,2025-05-11
S-2494,EMEA,,s,q22025,Staff,q-5,Conflict of Int.,3.0,2025/03/17
S-2899,Americas,INDIA,sales,Q1-2025,Staff,Q-01,Ethics,2.0,2025-03-26
S-1474,EMEA,India,Finance,Q3-2025,Senior Staff,3,Data privacy,,2025-07-04
S-3361,APAC,,finance,Q1 2025,director,q-1,Conduct,,06-09-2025
S-1473,EmEa,USA,s,Q1-2025,Director,Q-05,Data Privacy,4.0,23-06-2025
S-1731,ApAc,Germany,sales,Q1-2025,Director,q3,Compliance,,2025-02-03
S-3445,EMEA,UK,IT,q22025,staff,q04,Compliance,2.0,2025-10-21
S-2263,APAC,India,hr,q22025,,Q-01,Ethics,4.0,
S-3595,EMEA,,Operations,Q3-2025,Staff,q04,Conflict of Int.,3.0,2025-10-18
S-1390,APAC,     ,Finance,Q2-2025,manager,q-1,Conflict of Int.,6.0,2025-04-24
S-3152,AMERICAS, ,Sales,Q1-2025,director,Q-05,Data Privacy,3.0,25-01-2025
S-2020,Americas,JN,finance,Q4-2025, ,Q-05,Conduct,6.0,2025/03/31
S-3819,apac,     ,hr,Q1-2025,Manager,q-5,Conflict of Int.,2.0,2025/10/06
S-3849,apac,     ,Finance,Q1 2025,manager,q-2,ethics,2.0,2025-11-04
S-3545,AMERICAS,JN,Sales,q22025,Staff,Q-2,ethics,2.0,
S-1807,ApAc,France,HR,Q1-2025,manager,q-2,Conduct,2.0,17-05-2025
S-3597,AMERICAS,France,sales,Q1 2025,Staff,Q-05,Compliance,2.0,28-04-2025
S-2347,AMERICAS,JN,finance,Q1 2025,Director,Q-2,Conduct,1.0,
S-1244,APAC,United States,finance,q22025,Director,q3,Data privacy,,2025-06-08
S-3031,ApAc,     ,hr,Q1-2025,,q04,Data Privacy,1.0,2025-07-04
S-2521,emea,Germany,Finance,Q1-2025,Manager,q-2,Compliance,3.0,2025-04-12
S-2077,EMEA,INDIA,IT,Q2-2025,Director,q04,Ethics,,2025/10/02
S-2215,apac,JN,F,Q4-2025,director,Q-2,Conflict of Int.,4.0,20-01-2025
S-2075,AMERICAS,Japan,IT,q22025,manager,Q-02,Conflict of Int.,2.0,01-11-2025
S-2930,Americas,,finance,q22025,Staff,Q-01,ethics,4.0,07-10-2025
S-3816,apac,Japan,s,Q4-2025,Director,q-1,Ethics,6.0,
S-1701,apac,,finance,Q1-2025,Staff,Q-05,Ethics,5.0,2025-06-21
S-3618,EmEa,JN,IT,Q3-2025,manager,Q-03,Data Privacy,2.0,12-05-2025
S-1894,EMEA,United States,Operations,Q1-2025, ,Q-03,Data privacy,1.0,30-10-2025
S-2315,Americas,INDIA,sales,Q4-2025,Senior Staff,Q-01,Ethics,4.0,
S-2275,EmEa,,sales,Q4-2025, ,Q-04,Ethics,5.0,2025-05-02
S-2227,APAC,Japan,hr,Q3-2025,director,Q-04,Data privacy,1.0,2025/10/13
S-1981,ApAc,IN,s,Q1 2025,Manager,Q-01,Conduct,,2025-09-13
S-2360,Americas,Germany,s,Q2-2025,Director,Q-2,ethics,1.0,
S-3337,AMERICAS,,F,q22025, ,Q-05,Compliance,2.0,2025-11-24
S-1396,ApAc,France,IT,Q2-2025,Manager,Q-04,ethics,3.0,07-07-2025
S-3804,emea,Japan,IT,Q4-2025,Senior Staff,q-1,ethics,,25-10-2025
S-2947,EMEA,France,hr,Q2-2025,Director,q-2,Conduct,5.0,2025/09/29
S-3988,AMERICAS,India,Sales,Q4-2025,Staff,q04,Ethics,,2025/03/20
S-3888,EmEa,Japan,Operations,q22025,staff,3,ethics,2.0,17-11-2025
S-2184,AMERICAS,USA,Sales,Q4-2025,staff,q-1,ethics,1.0,
S-1888,APAC,Germany,s,Q4-2025,,q3,Data privacy,3.0,2025/07/27
S-2504,AMERICAS,Japan,HR,Q1-2025,Director,Q-2,Conduct,2.0,2025-09-10
S-1407,emea,INDIA,Operations,Q1-2025,Director,Q-04,Data Privacy,3.0,2025/11/13
S-2169,Americas,India,IT,Q1-2025,Staff,Q-03,Data privacy,5.0,21-07-2025
S-3030,APAC,IN,F,Q4-2025,Senior Staff,Q-03,Conduct,1.0,31-01-2025
S-2717,AMERICAS,India,hr,Q1-2025,Manager,q-1,Ethics,2.0,
S-3664,EmEa, ,F,q22025,Senior Staff,Q-2,ethics,4.0,2025/10/13
S-2539,emea,Germany,F,Q3-2025,Director,q-1,ethics,6.0,
S-2054,emea,India,Finance,Q1-2025,manager,q3,Conflict of Int.,6.0,2025/08/23
S-2928,EmEa,     ,s,q22025, ,Q-2,Data Privacy,,2025-03-16
S-2006,AMERICAS,,IT,Q4-2025,,q-1,Conflict of Int.,,27-09-2025
S-1469,Americas,United States,finance,Q2-2025,Director,Q-2,Data privacy,3.0,06-02-2025
S-3459,EmEa,,sales,Q1-2025,Manager,Q-05,Data Privacy,6.0,2025/08/12
S-2915,EmEa,JN,F,Q1 2025,Director,3,Data privacy,1.0,2025/03/02
S-2637,ApAc,Germany,finance,Q4-2025,,Q-03,ethics,6.0,
S-2840,ApAc, ,IT,Q4-2025,,q-1,Conduct,6.0,2025/04/01
S-1795,emea,Germany,Operations,q22025,,3,Conflict of Int.,4.0,2025/08/31
S-3519,AMERICAS,Germany,finance,q22025,director,Q-05,Ethics,1.0,
S-1960,emea,JN,Sales,q22025,Manager,q04,Ethics,5.0,2025-02-10
S-1598,ApAc,Japan,sales,Q2-2025, ,Q-01,Ethics,,10-08-2025
S-3322,EmEa,USA,Sales,Q1-2025,Staff,Q-03,Ethics,2.0,2025/02/21
S-1473,ApAc,UK,finance,Q2-2025,,q3,Data Privacy,2.0,03-06-2025
S-3922,EmEa,INDIA,sales,q22025,Manager,q-1,Compliance,1.0,
S-2813,Americas,     ,HR,Q1 2025,Staff,Q-02,Conflict of Int.,2.0,2025/02/08
S-2894,EMEA,Germany,s,Q1-2025,,3,Ethics,5.0,2025/03/16
S-3199,apac,USA,sales,Q3-2025, ,q04,ethics,3.0,2025-08-26
S-2313,Americas,INDIA,IT,Q1 2025,,Q-2,Conduct,4.0,2025-06-20
S-3963,EMEA,Japan,sales,Q3-2025,,q-1,Ethics,4.0,09-11-2025
S-3802,ApAc,Japan,Finance,q22025,manager,q-2,Compliance,5.0,2025/04/23
S-1041,ApAc,IN,finance,Q1-2025,staff,Q-02,Conduct,2.0,
S-2262,emea,IN,IT,q22025,Senior Staff,q04,Conduct,6.0,27-07-2025
S-2049,EmEa,JN,HR,Q1 2025,director,q3,Compliance,2.0,2025/05/03
S-2426,apac,United States,s,Q4-2025,staff,Q-05,Ethics,,2025-05-23
S-2662,Americas,United States,IT,Q1-2025,Director,q04,Compliance,2.0,2025/05/17
S-3430,Americas,Japan,Sales,Q1-2025,,q3,Conduct,,2025-10-02
S-2087,EmEa,INDIA,finance,q22025, ,Q-04,Compliance,4.0,2025-09-04
S-2003,EmEa,     ,Operations,Q2-2025,director,Q-2,Compliance,1.0,2025-07-04
S-2560,emea,India,F,q22025,Director,q-2,Compliance,,2025-08-08
S-2208,ApAc,Japan,Finance,Q1 2025,Director,Q-04,Data privacy,3.0,17-08-2025
S-3449,EmEa,JN,Sales,Q2-2025,director,Q-2,Ethics,2.0,16-04-2025
S-2991,EMEA,UK,Finance,Q1-2025,Manager,q-1,ethics,1.0,
S-3663,ApAc,UK,HR,Q2-2025,staff,q04,Conflict of Int.,6.0,15-09-2025
S-3285,Americas,France,hr,Q4-2025, ,Q-2,Compliance,1.0,2025/09/15
S-1076,emea,France,Operations,Q4-2025,director,q04,Ethics,3.0,13-05-2025
S-2147,emea,Japan,finance,Q1-2025,Senior Staff,q-5,Compliance,2.0,11-06-2025
S-3447,EMEA,IN,Sales,Q3-2025,Director,Q-02,Ethics,5.0,
S-1943,APAC,Japan,hr,Q1 2025,,Q-2,Data privacy,1.0,04-08-2025
S-2920,emea,France,hr,Q3-2025,Manager,3,Compliance,4.0,2025/04/09
S-1835,emea,France,s,Q1 2025,Senior Staff,Q-04,Conduct,6.0,2025-02-21
S-3304,ApAc,,finance,Q1-2025, ,q3,Data privacy,,2025/01/11
S-1991,apac,INDIA,sales,Q1 2025,Manager,Q-04,Conduct,1.0,23-06-2025
S-3129,EMEA,     ,finance,Q1 2025,manager,q-1,Ethics,6.0,2025-08-04
S-2790,AMERICAS,,Finance,Q1 2025,director,Q-01,ethics,,04-01-2025
S-1846,EMEA, ,s,Q2-2025,Staff,q3,Compliance,5.0,
S-3378,EMEA,United States,IT,Q1 2025,Senior Staff,Q-01,Data Privacy,2.0,2025-02-06
S-2322,EmEa,Japan,Sales,Q3-2025,director,Q-2,Conflict of Int.,2.0,2025-01-13
S-2415,EMEA,UK,IT,Q3-2025,director,q-1,Data privacy,1.0,2025/09/03
S-3945,emea,Japan,finance,q22025,manager,Q-05,Data Privacy,5.0,2025-05-28
S-3052,EmEa, ,finance,Q3-2025,,q04,Compliance,,
S-2103,AMERICAS,USA,Operations,Q3-2025,manager,q04,Data Privacy,5.0,
S-3662,AMERICAS,USA,Operations,Q3-2025,Staff,q-5,Data Privacy,3.0,22-03-2025
S-1503,Americas,INDIA,IT,Q2-2025,manager,Q-03,Data privacy,,2025-09-27
S-2442,Americas,,IT,Q3-2025, ,q-2,Conduct,6.0,22-04-2025
S-2300,APAC,UK,IT,Q1-2025,Staff,Q-01,Compliance,2.0,20-11-2025
S-3577,ApAc,United States,Sales,Q4-2025,director,Q-02,Ethics,1.0,02-02-2025
S-2253,apac,,Finance,Q2-2025,Staff,3,Conduct,3.0,
S-3671,Americas,IN,IT,Q3-2025, ,q04,Conflict of Int.,,27-05-2025
S-1687,EmEa,,IT,Q1-2025,Staff,Q-2,Data privacy,6.0,30-07-2025
S-2288,EMEA,United States,finance,Q3-2025,Senior Staff,3,Conflict of Int.,3.0,
S-2537,apac,     ,finance,Q4-2025,Director,Q-05,Conduct,4.0,2025/06/10
S-2412,AMERICAS,UK,finance,Q2-2025,staff,q04,Ethics,4.0,2025-05-14
S-3154,APAC,INDIA,Sales,q22025,,Q-03,Data Privacy,6.0,17-10-2025
S-2728,apac,     ,s,Q2-2025,Staff,Q-2,Conduct,5.0,03-10-2025
S-3732,Americas,     ,s,Q2-2025,Senior Staff,q3,Data privacy,5.0,2025-03-27
S-1229,ApAc,United States,F,Q2-2025,Director,Q-02,Compliance,4.0,2025-02-14
S-1252,ApAc,,HR,q22025,Senior Staff,Q-04,Compliance,1.0,2025/11/16
S-3751,Americas,Germany,HR,Q1-2025,manager,Q-2,Conflict of Int.,,2025-02-21
S-2288,EmEa,,Operations,q22025,Senior Staff,Q-02,Data Privacy,4.0,04-11-2025
S-1315,EmEa,France,hr,Q3-2025,manager,q3,Ethics,6.0,2025-04-25
S-2517,EMEA,United States,hr,q22025, ,q04,Ethics,5.0,2025/07/29
S-1310,apac,United States,sales,Q1 2025,Senior Staff,Q-04,Conflict of Int.,1.0,2025-08-13
S-2597,ApAc,     ,Operations,Q3-2025, ,q04,Ethics,5.0,2025/04/20
S-2863,EMEA,,F,Q3-2025,Staff,3,Data Privacy,3.0,2025/09/20
S-2716,Americas,,IT,Q1 2025,manager,Q-2,ethics,4.0,02-09-2025
S-3960,emea,     ,Sales,q22025,,q-1,Data Privacy,1.0,2025-08-18
S-1511,Americas,IN,Sales,Q1-2025,Director,Q-2,Ethics,1.0,2025-03-19
S-2139,emea,France,IT,Q3-2025,manager,Q-03,Ethics,5.0,2025-03-05
S-3608,EMEA,Germany,Sales,Q4-2025,director,Q-05,Conduct,3.0,2025/05/01
S-3052,EmEa,USA,finance,Q1-2025,Director,Q-04,Conduct,5.0,2025/01/07
S-2184,APAC,USA,s,Q4-2025,staff,q-2,Conflict of Int.,6.0,02-06-2025
S-2825,Americas,INDIA,hr,Q1 2025,Director,Q-02,Data privacy,2.0,2025-07-18
S-1223,emea,JN,s,Q3-2025,Staff,Q-05,Conflict of Int.,6.0,06-03-2025
S-3127,emea,IN,IT,Q2-2025,manager,q-2,Ethics,,2025-02-08
S-1237,Americas,,Operations,Q2-2025,manager,Q-02,Conduct,1.0,22-11-2025
S-1254,apac,     ,hr,Q1-2025,Staff,Q-2,Data Privacy,4.0,2025-06-21
S-1979,emea,,IT,q22025,director,Q-04,Compliance,4.0,2025/10/22
S-2823,APAC,JN,Finance,Q3-2025,Staff,Q-03,Data privacy,6.0,29-05-2025
S-2809,ApAc,India,Sales,Q2-2025,Staff,Q-02,Data privacy,5.0,08-03-2025
S-2991,EmEa,INDIA,HR,Q2-2025,Manager,q-1,Compliance,3.0,2025-05-31
S-3339,EmEa,     ,Finance,Q4-2025,director,Q-01,Conflict of Int.,4.0,04-04-2025
S-3933,ApAc,INDIA,Sales,q22025,Senior Staff,q04,ethics,4.0,2025-05-28
S-3787,EmEa,INDIA,F,Q3-2025,Senior Staff,q3,Ethics,3.0,27-09-2025
S-3272,EmEa,,Operations,Q1-2025,,q04,Data Privacy,6.0,2025/05/22
S-1674,apac,     ,IT,q22025,Director,q-5,Data privacy,,06-06-2025
S-3900,APAC,Japan,s,Q1 2025, ,Q-2,Conduct,6.0,2025-08-05
S-2268,EMEA,USA,Finance,q22025,director,q-5,Ethics,4.0,
S-1316,APAC,JN,hr,Q1 2025,director,q-2,Ethics,4.0,2025/07/13
S-1846,EmEa,United States,sales,Q3-2025,Staff,q-5,Ethics,4.0,2025/06/11
S-2521,apac,IN,hr,Q2-2025,,q-2,Data privacy,,2025-03-14
S-3288,ApAc,Japan,F,Q2-2025,Senior Staff,q-2,Conflict of Int.,1.0,
S-1840,AMERICAS,INDIA,sales,q22025,Director,q04,Conflict of Int.,4.0,
S-3931,Americas,,Sales,Q1-2025,Director,Q-04,Data privacy,3.0,13-05-2025
S-3094,AMERICAS,USA,Finance,Q1-2025,manager,q-1,Conduct,4.0,18-06-2025
S-3949,EMEA,Germany,hr,Q4-2025,,q-1,Conflict of Int.,4.0,2025/06/13
S-3641,ApAc,IN,finance,Q1-2025,Staff,q-5,Data privacy,5.0,2025/01/09
S-2761,AMERICAS,INDIA,F,Q3-2025,,Q-05,Compliance,5.0,2025-07-26
S-2744,apac,,F,Q4-2025,,q-2,Data privacy,5.0,2025-06-12
S-2738,EMEA,Japan,IT,Q3-2025,,Q-02,ethics,5.0,2025-05-03
S-3630,EmEa,     ,Sales,Q3-2025,Staff,q-2,Conflict of Int.,,05-08-2025
S-2439,APAC,Germany,hr,Q1-2025,Staff,Q-02,Data privacy,6.0,20-10-2025
S-3283,EMEA,JN,s,Q4-2025,,Q-04,Conflict of Int.,,2025/01/15
S-2920,Americas,India,Finance,Q2-2025,Staff,q04,Conduct,,2025/03/02
S-1616,EmEa,USA,HR,Q1-2025,Director,q04,Compliance,6.0,28-06-2025
S-2438,EmEa, ,s,Q3-2025,director,Q-04,Ethics,1.0,26-09-2025
S-1767,apac,France,Sales,Q1-2025,,q-1,Data privacy,4.0,2025-02-28
S-2304,ApAc,India,HR,Q2-2025,director,Q-05,Data Privacy,1.0,2025/11/24
S-2222,Americas,USA,Finance,Q1 2025,director,q04,Conflict of Int.,1.0,2025/10/09
S-1849,Americas,United States,Sales,Q4-2025,Senior Staff,Q-02,Data privacy,1.0,2025-05-19
S-1810,Americas,IN,F,Q3-2025,Manager,q3,Data privacy,4.0,2025-09-10
S-1769,EMEA,,IT,Q3-2025,manager,3,ethics,1.0,2025-05-19
S-1981,APAC, ,F,q22025,Staff,Q-01,Data Privacy,4.0,27-04-2025
S-3343,Americas,INDIA,Sales,Q1-2025,Senior Staff,Q-03,Compliance,4.0,05-04-2025
S-3699,apac,India,HR,q22025,Senior Staff,Q-02,ethics,5.0,14-03-2025
S-1557,emea,JN,F,Q3-2025,staff,q-2,Conflict of Int.,3.0,2025/09/19
S-1465,APAC,IN,Finance,Q2-2025,Director,3,Compliance,4.0,2025/02/01
S-3589,emea,,IT,Q1 2025,director,q-1,ethics,5.0,2025/07/16
S-3585,emea,Japan,HR,Q2-2025,Manager,Q-05,Data Privacy,4.0,2025-11-09
S-3812,ApAc,France,Operations,Q3-2025,manager,Q-2,Conflict of Int.,3.0,2025/02/21
S-3685,ApAc,United States,finance,Q3-2025,,q3,Conflict of Int.,5.0,2025-08-04
S-1945,EMEA, ,Sales,Q1-2025, ,3,Data Privacy,4.0,18-09-2025
S-2208,EmEa,Japan,sales,q22025,Manager,Q-01,Compliance,5.0,
S-2973,APAC,India,sales,Q4-2025,,Q-01,Data Privacy,6.0,
S-3230,EMEA,,HR,Q2-2025, ,Q-03,Data privacy,5.0,2025/10/22
S-1554,EMEA,Japan,HR,Q1 2025,Staff,3,Compliance,4.0,24-02-2025
S-2801,apac,INDIA,finance,q22025,director,q-5,Data privacy,5.0,2025/05/25
S-2087,apac,France,HR,Q2-2025,,q-1,Ethics,,2025-07-03
S-1301,AMERICAS,United States,F,Q3-2025,Senior Staff,q-1,Ethics,4.0,2025/04/09
S-1197,EMEA, ,s,Q3-2025, ,Q-01,ethics,2.0,25-04-2025
S-1388,Americas,     ,Finance,Q4-2025,Manager,Q-01,Conduct,5.0,2025-07-09
S-1056,apac,IN,IT,Q3-2025, ,Q-04,Conduct,2.0,2025-06-06
S-3982,emea,     ,hr,q22025, ,Q-05,Conflict of Int.,3.0,2025/06/28
S-3452,Americas,USA,Sales,q22025, ,q-1,Data Privacy,6.0,2025-03-03
S-1403,apac,IN,HR,q22025,staff,q-1,Conduct,4.0,2025/04/14
S-1769,Americas,     ,Operations,Q1-2025, ,q04,Conduct,,2025-04-08
S-2138,APAC,     ,Finance,q22025,Director,q-2,Conduct,4.0,24-02-2025
S-3415,ApAc,USA,HR,Q2-2025,director,q-2,Conflict of Int.,6.0,23-04-2025
S-3402,emea,Germany,F,Q1-2025,staff,Q-01,Conduct,,2025-06-23
S-1578,EMEA,,F,Q3-2025,,Q-2,Conflict of Int.,5.0,2025/09/12
